信号日期,股票名称,股票数量,买入单价,买入总价,卖出单价,卖出总价,单次利润,单次利润率,当前资产,累计利润率
2018-10-10,sh510050,23800.0,2.545,60577.0571,2.439,58042.39518000001,-2534.6619199999914,-0.0418419454714645,60673.4759900001,0.35242417695615846
2018-10-11,sh511010,500.0,113.938,56974.6969,114.25,57119.2875,144.5905999999959,0.002537803759689609,58138.81407000011,0.35496198071584806
2018-10-17,sh510050,23500.0,2.477,58215.32095,2.419,56840.81535,-1374.505600000004,-0.023610719267193252,58283.404670000105,0.3313512614486548
2018-10-18,sh511010,400.0,114.48,45796.5792,114.328,45726.62688,-69.95231999999669,-0.0015274573171612934,56908.8990700001,0.3298238041314935
2018-10-22,sh510050,21800.0,2.599,56663.865820000006,2.511,54734.32602,-1929.539800000006,-0.034052385450181515,56838.946750000105,0.29577141868131196
2018-10-23,sh511010,400.0,114.354,45746.174159999995,114.171,45663.83316,-82.34099999999307,-0.0017999537996773343,54909.4069500001,0.2939714648816346
2018-11-02,sh510050,21100.0,2.594,54738.87333999999,2.546,53715.22794,-1023.645399999994,-0.01870052007906369,54827.065950000106,0.2752709448025709
2018-11-06,sh511010,400.0,114.445,45782.5778,114.62,45843.4152,60.83740000000398,0.00132883299550695,53803.42055000011,0.2765997777980779
2018-11-07,sz159915,42000.0,1.282,53849.3844,1.247,52368.76260000001,-1480.6217999999935,-0.027495612373239935,53864.257950000116,0.24910416542483793
2018-11-29,sh511010,400.0,114.725,45894.589,114.84,45931.4064,36.81739999999991,0.0008022165750302265,52383.63615000012,0.24990638199986817
2018-12-03,sz159915,40000.0,1.31,52405.24,1.275,50994.9,-1410.3399999999965,-0.026912194276755466,52420.45355000012,0.2229941877231127
2018-12-07,sh511010,400.0,115.651,46265.026040000004,116.603,46636.535879999996,371.5098399999915,0.008030036331953861,51010.113550000126,0.23102422405506656
2019-01-18,sh510050,21300.0,2.409,51316.83117,2.511,53478.951570000005,2162.120400000007,0.042132773024067594,51381.62339000012,0.27315699707913416
2019-02-15,sz159915,41100.0,1.302,53517.55122,1.701,69904.10889,16386.557670000002,0.3061903487070648,53543.743790000124,0.579347345786199
2019-04-04,sh510050,23700.0,2.939,69661.26543,2.787,66045.29480999999,-3615.9706200000073,-0.05190790890288321,69930.30146000013,0.5274394368833157
2019-05-06,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66314.33084000013,0.5274394368833157
2019-05-08,sh511010,500.0,116.337,58174.31685,117.056,58522.1472,347.83034999999654,0.005979105021497068,66314.33084000013,0.5334185419048129
2019-06-05,sh510050,24500.0,2.718,66597.6591,2.704,66241.3752,-356.28390000000945,-0.005349796146213335,66662.16119000013,0.5280687457585995
2019-06-06,sh511010,500.0,116.992,58501.8496,116.928,58458.1536,-43.69600000000355,-0.00074691655560927,66305.87729000012,0.5273218292029902
2019-06-10,sh510050,24100.0,2.739,66016.50099,2.943,70919.20737,4902.706380000003,0.07426486267035952,66262.18129000012,0.6015866918733497
2019-07-12,sz159915,48500.0,1.465,71059.60525,1.47,71287.8705,228.2652500000113,0.0032123067556727148,71164.88767000013,0.6047989986290224
2019-07-18,sh511010,600.0,117.602,70568.25611999999,117.637,70575.14177999999,6.885659999999916,9.757446731135004e-05,71393.15292000014,0.6048965730963338
2019-07-19,sz159915,48000.0,1.486,71335.13279999999,1.506,72280.7712,945.6384000000107,0.013256278678996317,71400.03858000014,0.6181528517753302
2019-07-26,sh511010,600.0,117.661,70603.65966,117.641,70577.54154,-26.11811999999918,-0.00036992586681446787,72345.67698000015,0.6177829259085157
2019-07-30,sz159915,47500.0,1.522,72302.2295,1.451,68915.60775,-3386.6217500000057,-0.046839796966426955,72319.55886000015,0.5709431289420888
2019-08-06,sh511010,500.0,118.494,59252.924699999996,118.526,59257.0737,4.149000000004889,7.002186003495098e-05,68932.93711000014,0.5710131508021237
2019-08-15,sz159915,46000.0,1.498,68914.8908,1.561,71798.81940000001,2883.928600000014,0.04184768439043966,68937.08611000015,0.6128608351925633
2019-09-26,sh510050,24100.0,2.978,71776.97698,2.978,71762.62302,-14.353960000007646,-0.00019998000199990653,71821.01471000016,0.6126608551905633
2019-09-27,sz159915,45200.0,1.587,71739.57324,1.57,70956.9036,-782.6696399999928,-0.010909873095866116,71806.66075000016,0.6017509820946972
2019-09-30,sh511010,500.0,118.399,59205.419949999996,118.351,59169.58245,-35.83749999999418,-0.0006053077578076394,71023.99111000016,0.6011456743368896
2019-10-08,sh510050,23900.0,2.968,70942.29351999999,2.971,70999.79931000002,57.50579000002472,0.0008105995330389584,70988.15361000017,0.6019562738699286
2019-10-09,sh511010,500.0,118.464,59237.9232,118.304,59146.084800000004,-91.83839999999327,-0.001550331190543717,71045.6594000002,0.6004059426793849
2019-10-11,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70953.8210000002,0.6004059426793849
2019-10-14,sh510050,23100.0,3.061,70716.17091,3.014,69616.43766,-1099.7332500000048,-0.015551368744210259,70953.8210000002,0.5848545739351746
2019-10-18,sh511010,500.0,118.256,59133.9128,118.018,59003.0991,-130.8136999999988,-0.0022121603967325968,69854.0877500002,0.582642413538442
2019-10-21,sh510050,23100.0,3.016,69676.56696000001,3.0,69293.07,-383.49696000000404,-0.005503958887930893,69723.2740500002,0.5771384546505112
2019-10-23,空仓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69339.77709000019,0.5771384546505112
2019-10-25,sh510050,23000.0,3.014,69328.9322,2.999,68970.1023,-358.829899999997,-0.005175759796283102,69339.77709000019,0.571962694854228
2019-10-30,sz159915,42600.0,1.619,68976.29694,1.625,69218.0775,241.78055999999924,0.003505270226528911,68980.9471900002,0.5754679650807569
2019-11-01,sh510050,22600.0,3.052,68982.09752,3.069,69352.46406,370.3665400000027,0.0053690240412394286,69222.7277500002,0.5808369891219963
2019-11-04,sz159915,42500.0,1.634,69451.9445,1.638,69608.0385,156.09399999999732,0.0022475108670283136,69593.0942900002,0.5830844999890247
2019-11-06,sh510050,22600.0,3.079,69592.35854,3.079,69578.44146000002,-13.917079999984708,-0.00019998000199958026,69749.1882900002,0.5828845199870251
2019-11-07,sz159915,42200.0,1.651,69679.16722,1.614,68103.98892,-1575.1782999999996,-0.02260615852406279,69735.27121000021,0.5602783614629623
2019-11-22,sh511010,500.0,118.673,59342.43365,118.96,59474.052,131.61835000000428,0.0022179466176983167,68160.09291000021,0.5624963080806606
2019-12-06,sz159915,41000.0,1.662,68148.8142,1.708,70020.9972,1872.1830000000045,0.027471982043672957,68291.71126000021,0.5899682901243336
2020-02-03,sh511010,500.0,122.597,61304.62985,121.336,60661.9332,-642.696649999998,-0.010483655990951198,70163.89426000022,0.5794846341333824
2020-02-04,sz159915,38200.0,1.816,69378.13712,1.971,75284.67078,5906.533660000001,0.08513537412778548,69521.19761000022,0.6646200082611678
2020-03-12,sh511010,600.0,122.701,73627.96205999999,124.498,74691.33012,1063.368060000008,0.014442448632945472,75427.73127000022,0.6790624568941134
